age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,sex,capital-gain,capital-loss,hours-per-week,native-country
59,1,340591,6,2,12,2,1,3942,0,40,0
35,5,145308,10,2,7,2,1,0,0,40,0
24,1,231261,8,2,8,2,1,0,0,50,0
32,2,169583,16,0,1,1,0,0,0,70,0
50,4,167380,4,2,5,2,1,0,0,40,0
28,1,172891,9,2,5,2,1,0,0,50,0
22,1,324685,5,0,2,1,0,0,0,32,0
40,1,202565,12,2,2,2,1,0,0,52,0
53,6,177647,9,2,11,2,1,0,0,40,20
25,1,149943,9,0,7,4,1,4101,0,60,3
63,5,109849,13,0,1,1,0,0,0,21,0
41,6,27444,10,2,6,2,1,0,0,40,0
18,1,53109,7,0,7,0,1,0,0,20,0
20,1,257509,9,0,4,0,1,0,0,40,0
49,0,350759,9,2,0,2,1,0,0,40,0
45,2,156065,13,1,8,1,0,0,0,40,0
53,1,30244,12,2,6,2,1,15024,0,40,0
45,1,176917,9,0,12,4,1,0,0,40,0
31,4,109195,13,2,5,2,1,0,0,70,0
30,1,231413,10,2,4,2,1,0,0,40,0
24,1,185821,10,0,2,0,0,0,0,40,0
46,1,123598,13,2,2,2,1,0,0,40,0
46,1,146195,12,1,11,1,0,0,0,36,0
54,1,117674,14,2,1,2,1,0,0,40,0
28,1,360224,9,2,9,2,1,0,0,50,0
46,1,117502,9,2,8,5,0,0,0,40,0
23,1,315476,9,0,9,0,1,0,0,30,0
37,1,34378,4,2,5,2,1,2580,0,60,0
23,1,127876,10,0,7,1,0,0,0,35,0
38,1,172571,13,2,6,2,1,0,1848,54,0
31,1,111567,9,2,9,2,1,0,1848,50,0
28,4,410351,9,2,6,2,1,0,0,40,21
25,1,178037,10,0,8,0,1,0,0,35,0
39,1,25803,10,2,2,2,1,0,0,55,0
36,1,116546,9,2,7,2,1,0,0,40,0
52,1,180062,10,2,6,2,1,0,0,60,0
42,1,344572,9,1,6,1,0,0,0,40,0
30,1,206325,7,2,4,2,1,0,0,45,0
27,0,214695,13,2,0,2,1,0,0,30,0
24,1,206891,9,0,8,1,0,0,0,40,0
30,0,138744,9,0,0,0,1,0,0,40,0
32,1,42596,9,2,4,2,1,0,0,48,0
25,1,171236,9,1,12,0,0,0,0,40,0
35,1,325802,12,1,12,3,0,0,0,24,0
47,1,256522,9,2,12,2,1,0,0,40,3
28,1,142764,11,2,4,2,1,7688,0,45,0
42,1,98427,9,2,7,5,0,0,0,35,0
61,5,205711,9,2,1,2,1,0,0,30,0
56,1,111218,9,2,9,2,1,0,0,60,0
42,1,149823,10,2,4,2,1,0,0,40,0
29,1,250967,11,2,10,2,1,0,0,40,0
37,1,224566,9,0,4,3,1,0,0,40,0
34,1,62165,10,0,2,4,1,0,0,30,0
22,1,176321,4,0,7,3,0,0,0,40,10
43,1,145441,13,2,6,2,1,0,0,50,0
39,2,25806,14,2,1,2,1,0,0,48,22
35,1,275364,13,1,11,3,1,7430,0,40,4
35,1,224889,13,2,2,2,1,0,0,40,0
53,1,366957,13,2,6,2,1,99999,0,50,6
54,1,139127,9,1,7,1,0,0,0,40,0
76,3,120796,5,2,1,2,1,0,0,40,0
34,2,173730,14,2,6,2,1,0,0,38,0
42,6,177937,13,0,1,1,1,0,0,40,3
46,4,138626,9,2,6,2,1,0,0,40,0
22,1,205939,13,0,6,0,1,2202,0,4,0
21,1,306114,9,0,7,1,1,0,0,35,0
25,1,108414,9,2,10,2,1,0,0,40,0
22,1,340217,10,0,2,1,0,0,0,20,0
42,4,444134,9,2,5,2,1,0,0,15,0
48,5,216689,9,2,4,2,1,0,0,40,0
40,1,104196,13,2,6,2,1,0,0,60,0
50,1,147629,14,2,1,2,1,15024,0,45,0
68,4,336329,9,2,6,2,1,0,0,10,0
26,1,203777,10,0,2,1,0,0,0,37,0
27,0,60726,13,0,0,1,1,0,0,45,0
53,1,226135,5,0,4,1,1,0,0,40,2
29,1,130010,14,2,6,2,1,0,0,40,0
51,1,98791,10,2,2,2,1,0,0,40,0
55,1,217802,10,2,8,2,1,0,0,25,0
29,4,404998,11,2,5,2,1,0,0,90,0
48,5,169515,13,1,3,1,0,0,0,43,0
24,1,433330,9,1,10,1,1,0,0,40,0
18,1,57957,9,0,2,0,0,0,0,15,0
43,1,39581,9,0,7,1,0,0,0,45,0
28,1,389713,9,1,3,1,1,0,0,40,0
35,1,181020,9,0,12,0,1,0,0,60,0
20,1,174436,9,0,4,0,1,0,0,60,0
30,1,45427,13,0,4,1,1,0,0,70,0
33,4,41210,13,2,5,2,1,0,0,75,0
30,1,509500,13,0,11,1,0,4787,0,45,0
38,1,95336,13,2,2,2,1,0,0,50,0
33,1,96245,12,2,1,2,1,0,0,50,0
30,1,97453,9,1,2,3,0,0,0,54,0
51,2,172962,16,2,1,2,1,0,0,40,0
37,1,191137,12,1,1,3,1,0,0,25,0
48,1,240175,7,4,7,3,1,0,0,22,0
21,1,32616,9,0,7,1,0,0,1719,16,0
46,4,182689,10,2,4,2,1,3103,0,35,0
36,1,150104,14,2,1,5,0,0,0,40,0
80,0,172826,9,2,0,2,1,0,0,8,0
33,1,159187,10,2,10,2,1,0,0,54,0
54,1,141707,14,2,1,2,1,0,0,40,0
52,1,186785,9,0,2,1,1,0,1876,50,0
26,1,76996,10,0,10,1,0,0,0,38,0
33,1,170336,9,2,8,5,0,0,0,19,0
28,1,130856,13,2,1,2,1,0,0,40,0
18,0,211459,9,0,0,0,1,0,0,30,0
41,1,253189,10,2,4,2,1,0,0,40,0
27,1,191782,9,0,7,4,0,0,0,30,0
51,1,284211,9,3,1,3,0,0,0,35,0
35,2,238591,10,4,9,1,1,0,0,40,0
47,1,176239,10,3,1,3,0,0,0,40,0
30,1,226296,14,0,6,1,1,0,0,40,0
32,1,207201,13,0,1,1,1,0,0,45,0
34,1,362787,6,5,7,3,0,0,0,30,0
40,4,48859,9,2,4,2,1,0,0,32,0
58,1,94429,10,2,4,2,1,0,0,40,0
34,4,152493,9,2,5,2,1,0,0,70,0
56,1,187355,10,1,2,3,0,0,0,40,0
36,3,306156,10,2,2,2,1,15024,0,60,0
35,1,224566,10,0,6,1,1,0,0,60,0
24,1,125031,9,0,12,4,1,0,0,40,0
39,2,152307,13,2,1,2,1,0,0,40,0
32,1,41210,9,2,4,2,1,0,0,40,0
41,6,57924,10,0,3,0,1,0,0,40,0
21,1,100345,9,0,4,0,1,0,0,53,0
34,1,55849,9,2,6,2,1,7298,0,50,0
56,6,61885,13,0,9,1,1,0,2001,65,0
42,1,102085,9,1,7,0,0,0,0,15,0
40,2,255824,14,2,3,2,1,0,0,40,0
39,1,225504,14,0,1,1,1,0,0,40,0
29,1,253801,9,0,4,4,1,0,0,40,0
32,1,113838,10,2,12,2,1,0,0,40,0
59,3,52822,13,2,4,2,1,0,0,60,0
58,1,191069,9,2,2,2,1,0,0,40,0
47,2,237525,9,2,3,2,1,0,0,40,0
53,4,206288,13,2,4,2,1,0,0,35,23
22,5,192812,13,0,1,0,0,0,0,35,0
31,1,164461,9,2,9,2,1,0,0,73,0
49,1,459556,11,2,4,2,1,0,0,50,0
39,1,197150,9,1,4,3,1,0,0,50,9
43,1,50356,10,2,4,2,1,0,1485,50,0
51,5,248327,13,2,9,2,1,0,0,40,0
22,1,180052,10,0,2,0,1,0,0,20,0
35,1,111377,9,4,9,1,1,0,0,40,0
27,1,416946,9,2,4,2,1,0,0,40,0
53,1,110977,14,2,6,2,1,0,1902,50,0
61,1,33460,9,3,8,3,0,0,0,40,0
36,1,199346,14,2,1,5,0,0,0,50,0
50,4,343242,10,2,9,2,1,0,0,55,0
52,1,208302,9,2,10,2,1,0,0,60,0
41,1,204415,13,2,2,2,1,0,0,48,0
43,5,31621,10,1,8,3,0,0,0,20,0
25,0,104614,7,0,0,3,0,0,0,40,0
34,0,222548,10,2,0,5,0,0,0,4,0
26,1,214413,7,0,10,3,1,6497,0,48,0
41,1,299505,9,4,4,1,1,0,0,40,0
29,1,94880,10,5,4,4,1,0,0,40,10
35,1,189916,13,2,2,5,0,0,0,30,0
45,4,180680,7,2,4,2,1,0,0,35,0
26,1,280093,10,0,12,0,1,0,0,40,0
44,1,131650,12,2,6,2,1,0,0,54,0
38,1,358682,10,2,12,2,1,0,0,40,0
41,1,42563,13,2,11,5,0,0,0,25,0
58,1,270131,3,3,7,3,0,0,0,70,10
24,6,104164,9,2,8,2,1,0,0,40,0
20,1,132053,9,0,8,4,0,0,1719,40,0
39,4,326400,14,0,1,1,1,0,0,40,0
23,1,239539,9,0,10,0,1,0,0,40,14
24,1,182342,9,0,12,1,1,0,0,40,0
33,0,192644,9,0,0,1,1,0,0,40,0
29,1,50295,10,2,6,2,1,0,0,48,0
36,1,49837,10,1,1,1,0,0,0,40,0
29,1,342989,9,0,8,0,0,0,0,40,0
54,1,185407,9,2,4,2,1,7688,0,40,0
28,1,154236,9,0,9,0,1,2597,0,40,0
36,4,257250,11,2,5,2,1,0,0,99,0
33,1,348618,3,5,9,3,1,0,0,20,9
45,1,348854,10,4,8,3,0,0,0,27,0
34,4,156809,10,0,4,1,1,0,1504,60,0
24,1,201603,9,1,12,1,1,0,0,30,0
58,1,473836,4,3,5,4,0,0,0,45,1
24,1,56121,3,2,5,2,1,0,0,60,10
31,1,170430,15,0,1,1,0,0,0,80,3
68,0,351402,16,2,0,2,1,0,0,70,0
46,1,185041,9,2,4,2,1,0,0,75,0
39,1,465334,7,1,5,3,1,0,0,1,0
36,2,196348,9,2,6,2,1,0,0,60,0
34,1,83066,9,2,9,2,1,0,0,40,0
38,1,156550,9,2,4,2,1,0,0,60,0
47,1,192793,16,2,1,2,1,0,0,40,24
28,1,193260,13,0,1,1,1,0,0,50,25
21,5,102942,10,0,7,1,0,0,2001,40,0
38,1,220585,9,2,4,2,1,0,0,40,0
51,1,249339,9,2,4,2,1,0,0,40,0
41,5,336571,10,2,6,2,1,0,0,40,0
33,1,146440,10,2,4,2,1,0,1740,40,0
25,1,194897,9,0,2,0,1,6849,0,40,0
55,1,202652,13,0,6,1,0,0,0,35,0
44,1,193459,11,2,4,2,1,3411,0,40,0
34,1,110622,13,0,8,3,0,0,0,40,14
34,1,177216,9,0,10,0,0,0,0,40,0
36,1,66304,10,2,9,2,1,0,0,45,0
18,1,140164,7,0,2,0,0,0,0,40,0
41,1,220531,16,2,1,2,1,0,0,50,0
30,1,289442,13,0,6,1,1,0,0,40,0
49,1,133729,10,2,7,2,1,0,0,17,0
47,1,142719,9,2,10,2,1,0,0,40,0
27,5,134813,14,0,1,0,1,0,0,52,0
67,0,401273,10,3,0,1,0,0,0,5,0
19,1,202951,10,0,12,0,1,0,0,20,0
25,1,190107,13,0,4,0,1,0,0,40,0
62,1,271431,5,2,7,2,1,0,0,42,0
25,1,315130,13,0,11,1,0,0,0,10,0
44,2,46221,16,0,1,1,1,0,0,45,0
26,1,48099,13,0,2,1,0,0,0,40,0
36,1,108103,9,2,7,2,1,0,0,50,0
34,1,55176,10,2,11,2,1,0,0,40,0
37,1,138105,9,4,4,3,0,0,0,40,0
27,1,55743,13,2,6,5,0,0,0,45,0
59,1,151616,14,2,1,2,1,0,0,55,0
55,4,183810,14,2,1,2,1,0,0,55,0
38,1,135162,2,5,8,1,1,0,0,40,3
44,0,208726,9,2,0,5,0,0,0,40,0
33,1,403468,9,2,10,5,0,0,0,40,10
64,2,105748,9,2,5,2,1,0,0,40,0
40,1,223277,13,2,8,2,1,0,0,50,0
56,1,295067,13,0,6,1,1,14084,0,45,0
30,1,23778,4,4,12,1,1,0,0,40,0
24,1,388885,9,0,10,1,1,0,0,48,0
55,1,43064,7,2,7,2,1,0,0,30,0
30,1,316606,13,2,7,5,0,0,0,40,0
29,1,380560,5,2,10,2,1,0,0,40,10
35,1,171393,9,2,9,2,1,0,0,50,0
52,4,240013,14,2,2,2,1,0,0,70,0
17,1,128617,6,0,12,0,1,0,0,26,0
26,1,141876,11,2,2,2,1,3103,0,45,0
39,1,236391,9,2,9,2,1,0,0,50,0
29,5,82393,9,0,12,3,1,0,1590,45,0
30,1,89735,11,2,1,2,1,0,0,40,0
26,2,58039,10,2,7,2,1,0,0,40,0
58,2,191318,14,2,6,2,1,15024,0,40,0
30,1,175413,9,0,12,0,0,0,0,35,0
43,1,55294,10,2,4,2,1,0,0,40,0
34,1,207685,13,4,1,3,0,0,0,39,0
29,1,334096,9,0,12,1,0,0,0,25,0
19,1,196857,7,0,8,0,0,594,0,15,0
31,1,156192,10,2,4,2,1,0,0,40,0
37,1,235070,9,5,7,3,0,0,0,35,26
53,1,816750,13,2,1,2,1,0,0,72,0
53,1,123011,14,2,6,2,1,0,0,45,0
27,1,57052,9,2,4,2,1,2885,0,40,0
31,1,182237,12,2,2,2,1,4386,0,45,0
40,1,119008,9,4,7,3,0,0,0,40,0
55,1,198385,4,3,7,3,0,0,0,20,3
38,1,87556,13,2,6,2,1,7688,0,55,0
40,1,153799,13,2,2,5,0,0,0,72,3
65,0,111916,9,2,0,2,1,0,0,40,0
53,1,177705,13,2,4,2,1,0,0,44,0
41,1,145441,9,2,10,2,1,0,0,40,0
40,1,91959,13,2,1,2,1,0,0,46,0
19,1,236396,7,0,12,1,1,0,0,40,0
20,1,87867,10,0,11,0,1,0,0,40,0
22,1,231912,11,0,8,0,0,0,0,37,0
23,1,38707,10,2,9,2,1,0,0,60,0
23,3,306868,13,0,5,1,1,0,0,40,0
39,1,125550,9,2,8,5,0,0,0,40,0
51,1,241346,9,1,8,1,0,0,0,43,0
53,1,53833,10,2,9,2,1,0,0,32,0
29,5,107411,15,0,1,1,0,0,0,70,0
40,1,400061,10,2,10,2,1,0,0,40,0
34,4,289731,7,2,10,2,1,0,0,40,0
19,1,160811,9,0,2,0,1,0,0,38,0
32,0,143699,10,0,0,3,0,0,0,40,0
34,1,154667,9,2,10,5,0,0,0,40,0
36,1,240755,5,2,12,2,1,0,0,60,0
41,1,160785,11,2,6,2,1,0,0,40,0
23,1,112819,9,0,10,0,1,0,0,40,0
25,5,227886,13,2,8,2,1,0,0,40,0
48,1,193775,13,1,8,0,1,0,0,38,0
62,0,31577,9,2,0,2,1,0,0,18,0
20,0,117222,10,0,0,0,1,0,0,40,0
29,1,188564,13,2,1,2,1,0,1977,45,0
40,4,199303,13,2,1,2,1,0,0,40,0
19,1,414871,9,0,4,0,1,0,0,40,0
67,2,121395,13,2,1,2,1,0,0,12,0
31,1,132996,9,2,1,2,1,5178,0,45,0
22,1,220603,10,0,2,0,0,0,0,25,0
52,1,123989,13,2,6,2,1,0,0,40,0
47,1,46537,9,0,7,1,0,0,0,40,0
59,0,220783,6,3,0,3,0,0,0,40,0
42,1,172148,10,2,8,2,1,0,0,40,0
57,1,132145,3,2,4,2,1,0,0,40,0
34,1,121640,10,1,1,1,1,0,0,44,0
59,1,158813,10,2,6,2,1,0,0,60,0
49,1,101320,14,1,6,1,0,0,0,75,0
47,1,199058,13,2,1,2,1,0,0,60,0
25,1,149486,9,0,10,3,1,0,0,40,0
52,1,168001,14,1,1,1,0,0,0,40,0
50,1,141592,6,1,8,3,0,0,0,40,0
24,1,211391,6,0,2,1,0,0,0,15,0
19,1,86143,9,0,2,0,1,0,0,20,14
33,1,31740,9,2,9,2,1,0,0,40,0
31,1,122612,13,0,8,1,0,0,0,40,25
36,4,409189,10,2,4,2,1,0,0,40,0
19,1,248749,10,0,2,0,1,0,0,20,0
27,1,152951,9,2,4,2,1,0,0,40,0
33,4,334744,10,2,4,2,1,0,0,50,0
34,5,33731,10,2,9,2,1,0,0,40,0
50,4,124793,9,2,4,2,1,0,0,30,0
52,1,122109,9,0,1,3,0,0,323,40,0
30,1,160594,9,2,4,2,1,0,0,40,0
17,1,265657,7,0,7,0,1,0,0,25,0
39,1,108069,10,0,4,3,0,0,0,40,0
29,1,130620,10,5,2,0,0,0,0,26,6
19,1,97261,9,0,5,1,1,0,0,40,0
18,0,276864,10,0,0,0,0,0,1602,20,0
38,1,59660,11,2,11,2,1,0,0,50,0
30,4,45796,10,2,10,2,1,0,0,40,0
61,1,197286,5,2,4,2,1,0,0,40,0
50,1,128143,13,2,6,2,1,0,0,50,0
27,1,193898,13,2,2,2,1,0,0,45,0
25,0,193511,13,0,0,0,0,0,0,35,9
38,1,85399,9,0,10,1,0,0,0,40,0
22,1,185452,13,0,6,0,0,0,0,40,0
27,1,217379,10,1,1,0,0,0,0,40,0
33,1,191930,9,0,7,4,1,0,0,50,0
39,1,97136,9,0,10,3,0,0,0,40,0
48,1,94342,13,2,4,2,1,0,0,55,0
43,1,334141,4,1,7,3,0,0,0,40,0
49,1,78529,13,2,2,2,1,0,0,60,0
75,0,164849,5,2,0,2,1,1409,0,5,0
20,1,219835,10,0,12,1,1,0,0,30,0
34,1,117444,13,2,6,2,1,0,0,65,0
47,1,341762,9,0,8,1,1,0,0,33,0
36,1,272944,11,2,6,2,1,0,0,60,0
28,1,203784,1,0,5,1,1,0,0,38,10
30,1,289458,13,0,6,1,0,0,0,40,0
58,1,82050,10,2,9,2,1,0,0,60,0
40,1,341835,9,0,6,1,0,0,0,45,0
32,1,134679,7,0,12,0,0,0,0,40,0
33,1,312881,13,2,1,2,1,0,0,40,0
35,1,141896,8,2,4,2,1,0,0,40,0
32,1,19447,9,2,2,5,0,0,0,40,0
32,1,216361,10,2,3,2,1,0,0,16,0
60,1,202226,10,1,4,0,1,0,0,44,0
28,1,441620,13,0,7,1,1,0,0,43,10
68,1,223486,9,3,7,3,0,0,0,7,8
53,1,130143,13,1,2,1,1,0,0,45,0
22,1,189277,9,0,10,3,0,0,0,40,0
35,6,153633,10,0,7,3,0,0,0,40,0
25,1,69413,10,0,2,0,0,0,0,40,0
17,1,316929,8,0,12,0,1,0,0,20,0
24,1,210781,13,0,13,1,0,0,0,40,20
27,1,104017,13,2,1,5,0,0,1628,50,0
38,1,216385,9,2,10,2,1,0,1740,40,26
39,1,37314,14,0,6,1,1,0,0,50,0
58,1,152731,13,2,2,2,1,0,0,40,0
37,1,187311,10,0,8,1,0,0,0,60,0
30,1,189620,10,1,1,1,0,6849,0,40,8
39,2,152023,7,2,4,2,1,0,0,40,0
70,1,117464,9,2,7,2,1,0,0,16,0
72,1,183616,9,2,6,5,0,0,0,50,8
53,1,250034,13,2,6,2,1,0,0,50,0
38,1,193815,12,2,6,2,1,0,0,55,7
37,1,497300,9,0,7,3,1,0,0,40,0
40,1,190122,10,4,8,1,0,0,0,40,0
59,1,205949,9,4,4,3,0,0,0,40,0
58,1,172238,9,3,6,3,0,0,0,50,0
67,2,132819,10,2,3,2,1,0,0,41,0
66,0,299616,10,2,0,2,1,0,0,40,0
47,2,142287,13,2,1,2,1,0,0,35,0
38,2,364958,9,2,8,2,1,3464,0,40,0
27,1,122913,4,2,9,2,1,0,0,40,0
57,3,84231,14,2,2,2,1,0,1977,50,0
57,3,101338,13,2,6,2,1,0,0,20,0
53,5,163815,7,2,7,2,1,0,2179,41,0
54,1,150999,10,1,10,1,1,0,0,60,0
41,1,198196,14,2,6,2,1,0,0,45,0
31,1,306459,2,4,12,3,1,0,0,35,27
43,1,216697,10,2,3,2,1,0,0,32,0
17,1,108273,6,0,2,0,0,0,0,12,0
44,1,89413,11,2,4,2,1,0,0,40,0
35,4,28987,5,2,4,2,1,0,0,96,0
22,1,216129,10,0,11,0,1,0,0,40,0
18,1,152044,6,0,7,0,0,0,0,3,0
49,1,168216,4,2,10,2,1,0,0,48,0
40,1,100584,6,1,4,1,1,0,0,40,0
20,1,236769,10,0,12,0,1,0,0,40,0
28,1,202222,13,0,2,1,1,0,0,40,0
37,1,241805,10,2,7,2,1,0,0,30,0
32,1,158416,9,1,2,1,1,0,0,50,0
40,1,198452,7,2,5,2,1,0,0,40,0
34,1,154874,9,0,10,1,1,4416,0,30,0
37,4,68899,9,2,9,2,1,0,0,60,0
26,1,290286,10,0,8,1,1,0,0,38,0
28,1,27956,15,2,1,2,1,0,0,99,14
23,1,247090,5,2,4,2,1,0,0,55,0
38,3,312232,10,2,2,2,1,0,0,50,0
35,1,211494,13,0,1,1,1,8614,0,40,3
19,1,185695,10,0,7,0,0,0,0,20,0
50,1,154043,9,3,8,4,0,0,0,40,0
49,1,43910,9,2,8,5,0,0,0,30,0
56,6,156842,10,4,7,1,1,0,0,40,0
37,1,376455,10,2,6,2,1,0,0,40,0
41,1,194537,13,1,1,1,0,0,0,40,0
52,2,254285,16,2,1,2,1,0,1887,70,4
39,1,294183,9,1,6,3,0,0,0,40,0
52,1,186272,9,1,2,1,1,0,0,40,0
27,1,141545,9,2,9,2,1,0,1902,45,0
44,4,172479,9,2,5,2,1,15024,0,60,0
39,1,305597,11,2,4,2,1,0,0,40,0
65,1,185001,6,3,2,1,0,0,0,20,0
51,1,201127,9,1,2,1,1,0,0,45,0
37,5,76845,14,0,1,1,1,0,0,40,3
20,1,19410,9,0,7,3,0,0,0,40,0
50,4,93705,10,1,2,1,0,0,0,40,0
46,1,157991,11,1,11,3,0,0,625,40,0
39,1,128715,9,1,8,1,1,10520,0,40,0
27,1,210313,9,0,12,4,1,0,0,28,1
22,1,163519,10,0,12,0,1,0,0,25,0
56,4,67841,9,2,2,2,1,0,0,40,0
22,1,376393,9,2,8,5,0,0,0,30,0
54,4,183668,3,2,5,2,1,0,0,55,0
35,1,110538,9,1,5,1,1,0,0,70,0
20,0,95989,10,0,0,0,0,0,0,40,0
38,1,196554,15,4,1,1,1,0,0,35,0
74,1,97167,9,2,7,2,1,0,0,15,0
62,2,200916,13,2,6,2,1,0,0,40,0
33,1,150154,9,2,4,2,1,0,0,40,0
63,0,179981,9,2,0,2,1,0,0,4,0
44,2,195212,14,0,8,1,0,0,0,52,0
37,1,410913,9,5,5,3,1,0,0,40,10
24,2,147147,13,0,8,1,0,0,0,20,0
34,1,340880,9,2,1,2,1,0,0,60,14
41,0,211873,11,2,0,5,0,0,1628,5,3
23,1,84648,10,0,2,0,0,0,0,25,0
37,3,199265,10,2,6,2,1,0,0,50,0
21,1,65038,9,0,10,0,1,0,0,40,0
37,1,125167,10,2,6,2,1,0,0,60,0
75,0,226593,9,3,0,1,0,0,0,20,0
31,1,369825,13,0,2,1,1,4101,0,50,0
43,6,190020,13,2,1,2,1,0,0,40,0
46,4,102388,12,2,6,2,1,0,0,60,0
27,1,104329,7,2,2,2,1,0,0,40,0
28,1,239130,10,0,6,1,1,0,0,50,0
51,1,305673,11,2,4,2,1,0,0,40,16
25,1,340288,5,2,12,2,1,0,0,40,0
18,1,41381,9,0,2,0,0,0,1602,20,0
65,1,274916,9,3,2,3,0,0,0,40,0
19,0,175499,7,0,0,0,0,0,0,30,0
51,6,914061,10,2,8,2,1,0,0,44,0
35,1,148581,9,2,4,2,1,0,1740,40,0
34,1,122749,10,2,12,2,1,0,0,32,0
36,1,210458,9,2,6,2,1,0,0,60,10
77,3,84979,16,2,5,2,1,20051,0,40,0
35,6,112008,10,2,11,2,1,0,0,40,4
26,1,220499,9,0,12,3,1,0,0,40,0
73,6,127858,10,3,11,1,0,3273,0,40,0
32,1,226883,9,2,4,2,1,0,0,40,4
21,0,108670,10,0,0,0,0,0,0,40,0
28,1,56179,10,0,6,1,1,2174,0,55,0
25,1,258379,13,2,1,5,0,0,0,32,0
46,5,200947,13,2,3,2,1,0,0,40,0
62,2,39630,13,2,1,2,1,0,0,40,0
28,1,206088,13,0,2,1,0,0,0,40,0
40,1,220977,16,2,6,2,1,3103,0,40,6
26,1,102476,13,0,8,0,1,0,0,25,0
32,2,110171,10,2,1,5,0,0,1902,40,0
62,0,125493,9,2,0,5,0,5178,0,40,28
47,2,188386,13,2,1,2,1,0,0,45,0
48,1,329144,13,2,6,2,1,0,1977,60,0
24,4,194102,13,0,6,0,1,0,0,40,0
22,1,356567,11,1,11,1,1,0,0,60,0
28,1,119793,9,2,4,2,1,0,0,40,18
39,1,136531,9,0,7,1,0,0,0,47,0
52,5,72036,11,2,8,2,1,0,0,25,0
32,2,200469,10,0,3,3,0,3887,0,40,0
63,5,214275,9,1,7,3,0,0,0,55,0
50,1,34067,11,2,6,2,1,0,0,50,0
74,3,228075,10,2,6,2,1,20051,0,25,0
24,1,304602,9,0,12,0,1,0,0,40,0
31,1,341632,12,2,11,2,1,0,0,46,0
51,1,159755,13,2,6,2,1,7688,0,40,0
48,1,235108,9,2,10,2,1,0,0,40,0
41,4,143046,14,2,6,5,0,99999,0,50,0
51,1,173291,9,1,7,1,0,0,0,40,0
47,1,213408,5,1,10,3,0,0,0,40,11
41,1,58880,13,2,1,5,0,7688,0,10,0
54,1,94055,13,2,7,2,1,0,0,40,0
65,1,184454,9,2,10,2,1,6418,0,40,0
40,1,110009,6,2,10,2,1,0,0,40,3
27,1,103164,7,2,4,2,1,0,0,40,0
22,1,102684,10,0,9,1,1,0,0,32,0
40,1,108945,9,1,8,3,0,0,0,32,0
29,1,69757,13,1,6,4,0,0,0,50,0
29,1,52636,9,2,9,2,1,0,0,40,0
26,1,127202,9,1,10,1,1,0,0,40,0
37,0,171482,10,2,0,2,1,0,0,30,0
21,0,140012,10,0,0,0,1,0,0,20,0
26,1,116044,7,4,4,4,1,2907,0,50,0
27,1,199118,10,0,8,0,0,0,0,40,29
20,0,162945,10,0,0,0,1,0,0,40,0
49,1,48120,9,0,9,3,0,1506,0,40,0
23,1,181820,13,0,8,0,1,0,0,40,0
36,1,116445,9,1,10,0,1,0,0,40,0
47,1,849067,8,1,12,1,1,0,0,40,0
41,3,223671,9,2,2,2,1,0,1887,55,0
31,1,153078,12,0,4,0,1,0,0,50,0
26,1,48718,6,0,8,1,0,2907,0,40,0
46,1,269045,15,2,1,2,1,0,0,40,0
41,1,22201,13,2,6,2,1,0,0,40,5
59,5,140478,14,2,1,2,1,0,0,40,0
20,1,403519,9,0,7,1,1,0,1719,33,0
52,1,177465,9,1,2,3,0,0,0,25,0
37,5,251396,12,2,1,2,1,0,0,45,16
43,1,107503,13,2,1,2,1,0,0,48,0
50,1,177705,13,1,7,1,1,0,0,40,0
49,4,111959,13,2,6,2,1,0,0,60,28
25,1,75821,10,0,1,0,0,0,0,40,0
25,1,307643,12,2,4,2,1,3103,0,45,0
57,0,50248,10,2,0,2,1,0,0,40,0
31,1,329635,13,2,8,2,1,0,0,50,0
33,1,205950,9,0,7,0,1,0,0,40,0
54,1,229983,13,1,1,1,0,0,0,36,0
30,4,123397,10,1,7,3,0,0,0,30,0
35,5,95455,13,0,1,1,0,0,0,55,0
61,1,97128,13,2,2,2,1,0,0,45,0
37,1,296212,9,4,12,1,1,0,0,48,0
24,1,255252,9,0,4,1,1,0,0,40,0
65,1,243569,10,3,7,3,0,0,0,24,0
38,1,166549,9,2,10,2,1,0,0,50,0
38,1,274907,12,0,1,1,1,0,0,35,0
63,4,74991,9,3,5,3,1,0,0,60,0
21,1,24598,10,0,7,0,0,0,0,40,0
30,1,285855,5,2,4,2,1,0,0,40,0
37,2,191779,10,2,4,2,1,0,0,40,0
32,1,225064,9,1,4,0,1,0,0,40,0
39,1,117381,10,2,2,2,1,0,0,50,0
22,1,87546,9,2,10,5,0,0,0,40,0
61,1,68268,6,2,5,2,1,0,0,55,0
35,4,133935,10,5,4,1,1,0,0,40,0
35,1,361888,10,1,10,3,1,0,0,40,0
38,2,112497,13,2,3,2,1,0,0,60,0
20,1,112668,10,0,7,0,0,0,0,20,0
39,1,100669,10,2,4,0,1,0,0,40,0
38,5,745768,10,1,6,3,0,0,0,45,0
48,1,224087,6,2,9,2,1,0,0,40,0
17,0,110998,10,0,0,0,0,0,0,40,14
49,1,189462,9,2,4,2,1,0,0,40,0
27,1,116372,13,0,1,1,0,0,0,40,0
33,1,105370,9,1,3,1,1,0,0,70,0
41,1,252058,13,0,8,1,1,0,0,40,0
33,4,294434,11,2,5,2,1,0,0,76,0
